,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
578,APPROXIMATE,"1303 Ambrus, Slovenia",ChIJOb42affgZEcROPGVUpREqc8,AMBRUS,45.8282715,14.816526,1,1303,OK,"locality,political"
579,APPROXIMATE,"Ambura, Odisha 754250, India",ChIJ6avpefLbGzoRESsNRDKbYEw,AMBURA,20.571229,86.35415090000001,1,754250,OK,"locality,political"
580,APPROXIMATE,"Ambura, Odisha 754250, India",ChIJ6avpefLbGzoRESsNRDKbYEw,AMBURA,20.571229,86.35415090000001,1,754250,OK,"locality,political"
581,APPROXIMATE,"Amiens, France",ChIJC3aL1xOE50cR4CBigT7xCgQ,AMEN F.,49.894067,2.295753,1,,OK,"locality,political"
582,APPROXIMATE,United States,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,AMERIKA,37.09024,-95.712891,1,,OK,"country,political"
583,ROOFTOP,"2605 Masters St, Sherman, TX 75090, USA",ChIJE6verVmITIYRqdOZb5PHir0,AMHAN,33.663657,-96.608346,2,75090,OK,"doctor,establishment,health,point_of_interest"
584,,,,AMI ASEFTI,,,0,,ZERO_RESULTS,
585,ROOFTOP,"1 Chome-11-5 Sotokanda, 千代田区 Tokyo 101-0021, Japan",ChIJPR3Mpx2MGGARl5yyxi5j97k,AMIAM,35.6995643,139.7710158,1,101-0021,OK,"establishment,point_of_interest,store"
586,ROOFTOP,"14755 Victor Hugo Blvd #104, Hugo, MN 55038, USA",ChIJDV5Oxr_bslIR7pig-fIIxco,AMIAN,45.1650052,-93.0164006,1,55038,OK,"establishment,food,point_of_interest,restaurant"
587,ROOFTOP,"340 E 19th St, New York, NY 10003, USA",ChIJQTUHN3VZwokRIPvMXKTsykY,AMIANA,40.73465849999999,-73.9813187,1,10003,OK,"establishment,point_of_interest,shoe_store,store"
588,APPROXIMATE,"Mt Amiata, 53021 Abbadia San Salvatore, Province of Siena, Italy",ChIJSQJmAkZrKRMRyWs_x7tOlnw,AMIATA,42.88769,11.6239051,1,53021,OK,"establishment,natural_feature"
589,APPROXIMATE,"42260 Amions, France",ChIJNXahfn4X9EcRYBjoy688CQQ,AMIAUN,45.877312,4.034114,1,42260,OK,"locality,political"
590,,,,AMICUN,,,0,,ZERO_RESULTS,
591,ROOFTOP,"240 Briggs Ave, Costa Mesa, CA 92626, USA",ChIJUVXigeLe3IARIORe3tlqmDw,AMIDUN,33.6775029,-117.878025,1,92626,OK,"establishment,point_of_interest"
592,GEOMETRIC_CENTER,"Reserves Speciale De Faune Du Col d'Amieu Et Table Unio, New Caledonia",ChIJHbhWfvQKnW4RppeIndItBrk,AMIEU,-21.5597281,165.7487779,1,,OK,"establishment,park,point_of_interest,premise"
593,ROOFTOP,"Akure, Nigeria",ChIJSy-FDkuPRxARE8VdeNnPXUk,AMIGUN,7.254206399999999,5.1454059,1,,OK,"establishment,point_of_interest,premise"
594,,,,AMINOUM,,,0,,ZERO_RESULTS,
595,APPROXIMATE,"42260 Amions, France",ChIJNXahfn4X9EcRYBjoy688CQQ,AMION,45.877312,4.034114,1,42260,OK,"locality,political"
596,APPROXIMATE,"42260 Amions, France",ChIJNXahfn4X9EcRYBjoy688CQQ,AMIONN,45.877312,4.034114,1,42260,OK,"locality,political"
597,APPROXIMATE,"42260 Amions, France",ChIJNXahfn4X9EcRYBjoy688CQQ,AMIONY,45.877312,4.034114,1,42260,OK,"locality,political"
598,ROOFTOP,"10833 Le Conte Ave, Los Angeles, CA 90095, USA",ChIJMYX43oa8woARqviqtejQR80,AMIOREN,34.0658937,-118.4433608,1,90095,OK,"doctor,establishment,health,point_of_interest"
599,APPROXIMATE,"Amioun, Lebanon",ChIJ-bhZGfH7IRURkhr9ZcThyGc,AMIOUM,34.2990156,35.8088748,1,,OK,"locality,political"
600,APPROXIMATE,"Amioun, Lebanon",ChIJ-bhZGfH7IRURkhr9ZcThyGc,AMIOUN,34.2990156,35.8088748,1,,OK,"locality,political"
601,GEOMETRIC_CENTER,"Jijel, Algeria",ChIJHYkxOHRg8hIR6e92HT2o7Is,AMIOUR,36.8185156,5.7551413,1,,OK,"establishment,point_of_interest,school"
602,GEOMETRIC_CENTER,"Sector 27, Near Bharat Gas Depot, Gurugram, Haryana 122009, India",ChIJxZ2vQtAYDTkRhiGHwRZ4Djk,AMIOUW,28.4642359,77.0926669,1,122009,OK,"establishment,point_of_interest,school"
603,GEOMETRIC_CENTER,"Embakasi, Nairobi, Kenya",ChIJK6MbO2gSLxgRPQFr6T-vGlE,AMIRAN,-1.3255517,36.8985,2,,OK,"establishment,point_of_interest"
604,APPROXIMATE,"51513, Omišalj, Croatia",ChIJkTh_XlthY0cRXK_rN0jQpgE,AMISALJ,45.2110039,14.5569253,1,51513,OK,"locality,political"
605,,,,AMISALY,,,0,,ZERO_RESULTS,
606,GEOMETRIC_CENTER,"Amison Cir, Parker, CO 80134, USA",ChIJac6AFrOPbIcRs9VIDN5dlFM,AMISUM,39.5469868,-104.8007543,2,80134,OK,route
607,ROOFTOP,"5310 N La Cholla Blvd, Tucson, AZ 85741, USA",ChIJxcALI4h01oYRnnNT8vW6p04,AMITAB,32.3031934,-111.0111139,1,85741,OK,"doctor,establishment,health,point_of_interest"
608,ROOFTOP,"635 High St, Palo Alto, CA 94301, USA",ChIJ9X2lRjq7j4ARvod31fOckkI,AMIUM,37.4431566,-122.1614331,1,94301,OK,"establishment,point_of_interest"
609,ROOFTOP,"Av. Pres. Perón 4957, S3002HKB Santa Fe, Argentina",ChIJAQbgddWptZUR-XB_BLY1oCQ,AMIUN,-31.618872,-60.71893300000001,1,S3002,OK,"car_dealer,establishment,point_of_interest,store"
610,APPROXIMATE,"Amour, Bihar 854315, India",ChIJXfKDCwxD5TkRG6KLaiDc39U,AMIUR,25.9556948,87.72957459999999,3,854315,OK,"locality,political"
611,APPROXIMATE,"Amioun, Lebanon",ChIJ-bhZGfH7IRURkhr9ZcThyGc,AMIYOUN,34.2990156,35.8088748,1,,OK,"locality,political"
612,,,,AMJOUN,,,0,,ZERO_RESULTS,
613,APPROXIMATE,"Amman, Jordan",ChIJr4F5XbhfGxUR6GXc-MAwHGM,AMMAN,31.9453666,35.9283716,1,,OK,"locality,political"
614,APPROXIMATE,"Amioun, Lebanon",ChIJ-bhZGfH7IRURkhr9ZcThyGc,AMOIUN,34.2990156,35.8088748,1,,OK,"locality,political"
615,APPROXIMATE,"4495 Amorim, Portugal",ChIJAykUkd5FJA0RQ-JHfwJCTmc,AMORIM,41.4052108,-8.7508702,1,4495,OK,"locality,political"
616,ROOFTOP,"72 Avenue des Nations Unies, Rabat, Morocco",ChIJR8GiM5dspw0RmUpJvi95COo,AMOUD,33.9904152,-6.8474248,2,,OK,"bakery,establishment,food,point_of_interest,store"
617,,,,AMOUDIE,,,0,,ZERO_RESULTS,
618,ROOFTOP,"1560 55e Avenue, Lachine, QC H8T 3J5, Canada",ChIJ06zY43JW5okR2hN5i-Qjfg4,AMOUN,45.4531087,-73.72152799999999,2,H8T 3J5,OK,"establishment,food,point_of_interest"
619,,,,AMOUNIE,,,0,,ZERO_RESULTS,
620,,,,AMPTAB,,,0,,ZERO_RESULTS,
621,GEOMETRIC_CENTER,"Amrie Ln, Lillington, NC 27546, USA",ChIJx-vZZKCdrIkRa25372WZnWA,AMRIE,35.42493100000001,-78.8842354,1,27546,OK,route
622,,,,AMROUN,,,0,,ZERO_RESULTS,
623,ROOFTOP,"8515 Miramar Pl, San Diego, CA 92121, USA",ChIJ8wu-No7_24AROaWw1u9Kjm4,AMS,32.8823834,-117.1794613,1,92121,OK,"establishment,point_of_interest,store"
624,ROOFTOP,"652 N Highland Ave, Aurora, IL 60506, USA",ChIJv1rBcTblDogRv5eJjXXSn3A,AMTAB,41.770001,-88.329628,1,60506,OK,"establishment,point_of_interest"
625,,,,AMTAF,,,0,,ZERO_RESULTS,
626,ROOFTOP,"A, 730 Park Rd, Griffin, GA 30224, USA",ChIJ_UhvA3WK9IgRkPYSQdbc03A,AMTAN,33.2412281,-84.2725437,1,30224,OK,"establishment,point_of_interest"
627,,,,AMUEUN,,,0,,ZERO_RESULTS,
628,GEOMETRIC_CENTER,"Sr. no 399,Honraw Chal,Near Jain Mandir, Chinchwad, Old Mumbai - Pune Hwy, Anna Sahib Nagar, Chinchwad, Pune, Maharashtra 411019, India",ChIJp0XZuEq4wjsRxN4LCITCOHw,AMUL ANNA,18.639965,73.794083,1,411019,OK,"establishment,food,point_of_interest,store"
629,,,,AMYOM,,,0,,ZERO_RESULTS,
630,APPROXIMATE,"Amioun, Lebanon",ChIJ-bhZGfH7IRURkhr9ZcThyGc,AMYOUN,34.2990156,35.8088748,1,,OK,"locality,political"
631,,,,AMYRNE,,,0,,ZERO_RESULTS,
632,,,,AN ACRIM,,,0,,ZERO_RESULTS,
633,APPROXIMATE,"State of Acre, Brazil",ChIJuQaRTqqNf5ERwQc2CMUK7CU,AN ACRIN,-9.0237964,-70.81199529999999,1,,OK,"administrative_area_level_1,political"
634,ROOFTOP,"5155 E River Rd #409, Minneapolis, MN 55421, USA",ChIJ-2ti-nQps1IRzqWOCW7739E,ANA(INC),45.061934,-93.2796783,1,55421,OK,"establishment,point_of_interest"
635,ROOFTOP,"Norberta Barlickiego 19, 44-100 Gliwice, Poland",ChIJEcwWY1YwEUcRPneY5xuIDHM,ANABET,50.2984945,18.6716662,1,44-100,OK,"establishment,florist,point_of_interest,store"
636,,,,ANAFAR,,,0,,ZERO_RESULTS,
637,ROOFTOP,"2201 N Stemmons Fwy, Dallas, TX 75207, USA",ChIJWwFFk1KZToYR4vcCc_ObGoQ,ANATOLE,32.8003954,-96.83037569999999,1,75207,OK,"establishment,lodging,point_of_interest"
638,APPROXIMATE,"Anatoli 452 21, Greece",ChIJGT_N_c3oWxMR4Je54iy9AAQ,ANATOLI,39.636773,20.8647323,1,452 21,OK,"locality,political"
639,APPROXIMATE,"Antalya, Turkey",ChIJwa2t3a6awxQRMy7j-XOfxpU,ANATOLIA,36.8968908,30.7133233,1,,OK,"locality,political"
640,,,,ANBOURA,,,0,,ZERO_RESULTS,
641,GEOMETRIC_CENTER,"Thailand, Chiang Mai, Saraphi District, Tha Wang Tan, บ้านตำหนัก หมู่ที่.๒ ซอย.๕ 64 8邮政编码: 50140",ChIJnywPxE4w2jAR9TyqLsoqqeU,ANCANA,18.7201937,98.9993473,1,50140,OK,"establishment,home_goods_store,point_of_interest,store"
642,APPROXIMATE,"Ankara, Turkey",ChIJsS1zINVH0xQRjSuEwLBX3As,ANCARA,39.9333635,32.8597419,1,,OK,"locality,political"
643,APPROXIMATE,"Ancona, Province of Ancona, Italy",ChIJw6lHJCqALRMRrMU_VIBWrQ8,ANCONA,43.6158299,13.518915,1,,OK,"locality,political"
644,ROOFTOP,"261 Genesee St, Utica, NY 13501, USA",ChIJ_TKO2idH2YkRQHLoutcx6A0,ANCORA,43.09898949999999,-75.2355532,1,13501,OK,"establishment,food,point_of_interest,restaurant"
645,,,,ANDHET,,,0,,ZERO_RESULTS,
646,APPROXIMATE,"Andijan, Uzbekistan",ChIJ79QTax2QvDgRrN9zeaq8Rfw,ANDIJAN,40.8153561,72.28375,1,,OK,"locality,political"
647,,,,ANDINAREKA,,,0,,ZERO_RESULTS,
648,,,,ANDINOPLA,,,0,,ZERO_RESULTS,
649,,,,ANDINOPLE,,,0,,ZERO_RESULTS,
650,,,,ANDOVICIC,,,0,,ZERO_RESULTS,
651,APPROXIMATE,"Andriivka, Donetsk Oblast, Ukraine, 84175",ChIJycY06rOb30ARZih8qLAMMek,ANDREEVKA,48.8228424,37.5285456,1,84175,OK,"locality,political"
652,ROOFTOP,"111 S 11th St # 3390, Philadelphia, PA 19107, USA",ChIJYwZzXijGxokRjN5435X3ArU,ANDREJ,39.94984240000001,-75.15804949999999,1,19107,OK,"doctor,establishment,health,point_of_interest"
653,,,,ANDRENIK,,,0,,ZERO_RESULTS,
654,,,,ANDREYEWCY,,,0,,ZERO_RESULTS,
655,APPROXIMATE,"Edirne, Edirne Merkez/Edirne, Turkey",ChIJ4QRjoncvsxQRvDAcQ8rAz6A,ANDRIANOPEL,41.67712969999999,26.5557145,1,,OK,"locality,political"
656,APPROXIMATE,"Edirne, Edirne Merkez/Edirne, Turkey",ChIJ4QRjoncvsxQRvDAcQ8rAz6A,ANDRIANOPLE,41.67712969999999,26.5557145,1,,OK,"locality,political"
657,GEOMETRIC_CENTER,"Via Adrianopoli, 00188 Roma RM, Italy",ChIJYa0P1_tmLxMRlyWPG-SbbwY,ANDRIANOPOLI,41.9801297,12.4920191,1,00188,OK,route
658,,,,ANDRIJANCI,,,0,,ZERO_RESULTS,
659,,,,ANDRIJEVIC,,,0,,ZERO_RESULTS,
660,,,,ANDRINGLA,,,0,,ZERO_RESULTS,
661,,,,ANDRINOFE,,,0,,ZERO_RESULTS,
662,,,,ANDRINOPE,,,0,,ZERO_RESULTS,
663,APPROXIMATE,"Edirne, Edirne Merkez/Edirne, Turkey",ChIJ4QRjoncvsxQRvDAcQ8rAz6A,ANDRINOPLA,41.67712969999999,26.5557145,1,,OK,"locality,political"
664,GEOMETRIC_CENTER,"R. Andrinopla - Jardim Oriental, Santo André - SP, Brazil",ChIJxzVoDBVCzpQR71YfFg5K6A4,ANDRINOPLAS,-23.687647,-46.5340453,1,,OK,route
665,APPROXIMATE,"Edirne, Edirne Merkez/Edirne, Turkey",ChIJ4QRjoncvsxQRvDAcQ8rAz6A,ANDRINOPLE,41.67712969999999,26.5557145,1,,OK,"locality,political"
666,GEOMETRIC_CENTER,"Rua Andrinópolis, São Paulo - SP, Brazil",ChIJy7CQiXH3zpQRnC9ryYdB2CY,ANDRINOPOLIS,-23.4714422,-46.6561677,1,02614,OK,route
667,GEOMETRIC_CENTER,"Andruse tee, 86503 Pärnu maakond, Estonia",ChIJB3mCQfP57EYRAZLz_yUKjig,ANDROUSSE,58.2756164,24.6393418,3,86503,OK,route
668,,,,ANDROUSSI,,,0,,ZERO_RESULTS,
669,,,,ANDRUSI,,,0,,ZERO_RESULTS,
670,APPROXIMATE,"Andura, Maharashtra 444311, India",ChIJiwtEjjg_1zsR530kueevte0,ANDURA,20.881745,76.8562405,1,444311,OK,"locality,political"
671,ROOFTOP,"Advocatenlaan 2, 5324 AL Ammerzoden, Netherlands",ChIJ21gypInyxkcRNOoQAfIeDfg,ANFE,51.7502712,5.2275448,1,5324 AL,OK,"establishment,point_of_interest"
672,ROOFTOP,"550 S Hill St #1015, Los Angeles, CA 90013, USA",ChIJC2UX1ErGwoARSq1DlR0gyyA,ANGARA,34.047283,-118.252626,1,90013,OK,"establishment,jewelry_store,point_of_interest,store"
673,,,,ANGEDC,,,0,,ZERO_RESULTS,
674,,,,ANGO VALJ,,,0,,ZERO_RESULTS,
675,APPROXIMATE,"Angora, MN 55703, USA",ChIJwRgq5Sw0pVIRlkQqYm5pn18,ANGORA,47.7749204,-92.6340652,2,55703,OK,"locality,political"
676,APPROXIMATE,"Angora, MN 55703, USA",ChIJwRgq5Sw0pVIRlkQqYm5pn18,ANGORAA,47.7749204,-92.6340652,2,55703,OK,"locality,political"
677,APPROXIMATE,"Angoro, Democratic Republic of the Congo",ChIJIQZgxk7MQhcRNWhOwcxi6Yw,ANGORO,2.216667,28.166667,2,,OK,"locality,political"
678,APPROXIMATE,Andorra,ChIJlfCemC71pRIRkn_qeNc-yQc,ANGORRA,42.506285,1.521801,1,,OK,"country,political"
679,,,,ANGOVA,,,0,,ZERO_RESULTS,
680,GEOMETRIC_CENTER,"Carretera 19, Km 0.3, Guaynabo, San Juan, 00971, Puerto Rico",ChIJOf0hALBpA4wRa_2h4gEnD8w,ANGRAN,18.392589,-66.105741,1,00971,OK,"establishment,general_contractor,home_goods_store,point_of_interest,store"
681,APPROXIMATE,"Angura, Assam 788722, India",ChIJCX1rIJXRUTcRqDXPiSS_JzQ,ANGURAS,24.7698127,92.3240111,1,788722,OK,"locality,political"
682,APPROXIMATE,"5210 Anhovo, Slovenia",ChIJl_XnnJZVekcRfcBGTq4_eok,ANHOVO,46.0576448,13.6212279,1,5210,OK,"locality,political"
683,ROOFTOP,"10690, Taiwan, Taipei City, 台北市 Lane 161, Section 1, Dunhua South Road, 11號號",ChIJoZT258SrQjQRh6cJXC4AxUY,ANI AFAD,25.043656,121.550118,1,10690,OK,"establishment,point_of_interest,store"
684,,,,ANI EL HACHE,,,0,,ZERO_RESULTS,
685,,,,ANI EL JACHE,,,0,,ZERO_RESULTS,
686,,,,ANI EL JAGE,,,0,,ZERO_RESULTS,
687,,,,ANI EL JAJE,,,0,,ZERO_RESULTS,
688,,,,ANI EL KBIRE,,,0,,ZERO_RESULTS,
689,,,,ANI EL SAHN,,,0,,ZERO_RESULTS,
690,GEOMETRIC_CENTER,"Fengqing Rd, Lianhu Qu, Xian Shi, Shaanxi Sheng, China, 710077",ChIJ4SrQdv55YzYR3ULJTcklxXo,ANI JE-JE,34.25128,108.897077,2,710077,OK,"establishment,food,grocery_or_supermarket,point_of_interest,store"
691,ROOFTOP,"2332 La Mirada Dr, Vista, CA 92081, USA",ChIJuwOvSfp03IARqklbZOKuH3A,ANIATA,33.1503771,-117.2299035,1,92081,OK,"establishment,food,point_of_interest,store"
692,,,,ANICONI,,,0,,ZERO_RESULTS,
693,,,,ANIDZIK,,,0,,ZERO_RESULTS,
694,GEOMETRIC_CENTER,"Thrikkaripur - Payyanur Rd, South Thrikkaripur, Kerala 671311, India",ChIJ_TOBxnZupDsR7SkzQWYEaYo,ANIKARA,12.1305037,75.18552389999999,1,671311,OK,"establishment,hindu_temple,place_of_worship,point_of_interest"
695,ROOFTOP,"29/463 หมู่9 เมืองทองธานีโครงการ2 ตำบลบางพูด Amphoe Pak Kret, Chang Wat Nonthaburi 11120, Thailand",ChIJVXmeK4KD4jARiL17rmwwNNk,ANIMAG,13.920136,100.535521,1,11120,OK,"establishment,point_of_interest"
696,GEOMETRIC_CENTER,"Anxious Way, Hoboken, GA 31542, USA",ChIJFY_pPJNQ5YgRuhC44Hz6pKA,ANIOUD,31.2244707,-82.0986889,1,31542,OK,route
697,ROOFTOP,"12637 Olive Blvd, Saint Louis, MO 63141, USA",ChIJe4qPpBbR3ocRX7at6KKOKdg,ANIS,38.6782202,-90.465177,1,63141,OK,"establishment,food,point_of_interest,restaurant"
698,ROOFTOP,"1900 Market St, Philadelphia, PA 19103, USA",ChIJRYGi1jbGxokRi_LZT_e1Tjw,ANITAB,39.9531104,-75.1724552,2,19103,OK,"establishment,lawyer,point_of_interest"
699,GEOMETRIC_CENTER,"Charaktala Rd, Ratepara, Bongaon, West Bengal 743235, India",ChIJdd8NKf40_zkRG8DFYpUSWPg,ANITALE,23.0450789,88.8237178,2,743235,OK,"establishment,point_of_interest"
700,ROOFTOP,"〒326-0813 栃木 県 足利 市 昌平 町 ２３６４, ２３６４ 昌平町 足利市 栃木県 326-0813, Japan",ChIJVVWiVi8iH2ARk-RR4TWIl88,ANITAP,36.33508580000001,139.4520321,1,326-0813,OK,"establishment,home_goods_store,point_of_interest,store"
701,ROOFTOP,"5816 Merriam Dr, Merriam, KS 66203, USA",ChIJvTq0fQPtwIcRc0m9gZx6rqM,ANITAS,39.0235666,-94.6945564,1,66203,OK,"establishment,food,point_of_interest,restaurant"
702,ROOFTOP,"236 Forsyth St SW #300, Atlanta, GA 30303, USA",ChIJ11UsF4ID9YgRikI4T_za0yA,ANIZ,33.7480845,-84.3967382,1,30303,OK,"establishment,point_of_interest"
703,,,,ANKABA,,,0,,ZERO_RESULTS,
704,APPROXIMATE,"Ankara, Turkey",ChIJsS1zINVH0xQRjSuEwLBX3As,ANKARA,39.9333635,32.8597419,1,,OK,"locality,political"
705,,,,ANKOW,,,0,,ZERO_RESULTS,
706,,,,ANLAVO,,,0,,ZERO_RESULTS,
707,APPROXIMATE,"Annan DG12, UK",ChIJawGL9oIwfUgRBKsZi0x3itY,ANNAN,54.990246,-3.259773,1,DG12,OK,"locality,political"
708,ROOFTOP,"300 Beach Dr NE #128, St. Petersburg, FL 33701, USA",ChIJ1VUN9p3hwogR6ZKuUa61zb4,ANNATA,27.7755612,-82.6322857,2,33701,OK,"bar,establishment,food,point_of_interest,restaurant"
709,APPROXIMATE,"Annaza, Syria",ChIJs0E_YjjlIxURCRSg8w5NEnk,ANNAZE,35.1973731,36.0648766,1,,OK,"locality,political"
710,APPROXIMATE,"Annaza, Syria",ChIJs0E_YjjlIxURCRSg8w5NEnk,ANNAZE',35.1973731,36.0648766,1,,OK,"locality,political"
711,GEOMETRIC_CENTER,"Via Annio, 01100 Viterbo VT, Italy",ChIJE-JMswItLxMR1Xo_D0dgVIA,ANNIO,42.4152086,12.1060824,2,01100,OK,route
712,,,,ANNOZI,,,0,,ZERO_RESULTS,
713,ROOFTOP,"Calle de Sta. Cruz de Marcenado, 27, 28015 Madrid, Spain",ChIJr6McubQpQg0RjNkxEqtTJgc,ANOBRIJA,40.4295674,-3.7130568,1,28015,OK,"establishment,point_of_interest,university"
714,GEOMETRIC_CENTER,"Dobruja Ln, Balti, Moldova",ChIJLX-NBcJgy0ARLjbdEL536QE,ANOBRUJA,47.7802571,27.9386991,2,,OK,route
715,,,,ANOFA,,,0,,ZERO_RESULTS,
716,ROOFTOP,"46 Spadina Ave, Toronto, ON M5V 2H8, Canada",ChIJw7tHctk0K4gRH8GqlWNuW70,ANOMELY,43.6446447,-79.3949987,1,M5V 2H8,OK,"establishment,point_of_interest"
717,APPROXIMATE,"Edirne, Edirne Merkez/Edirne, Turkey",ChIJ4QRjoncvsxQRvDAcQ8rAz6A,ANORINOPLE,41.67712969999999,26.5557145,1,,OK,"locality,political"
718,ROOFTOP,"Shop No. 150, 150, Basanta Lal Saha Rd, Tollygunge Karunamoyee, Tollygunge, Kolkata, West Bengal 700041, India",ChIJSUeW3pVwAjoRy7cB22iD12A,ANQUET,22.4903917,88.338758,1,700041,OK,"establishment,point_of_interest"
719,,,,ANSADAC,,,0,,ZERO_RESULTS,
720,,,,ANSANABEC,,,0,,ZERO_RESULTS,
721,GEOMETRIC_CENTER,"Borj El Brajneh, Lebanon",ChIJQx31-OsZHxURmtd0QrvUGTY,ANSSAR,33.8396385,35.4947169,1,,OK,"establishment,point_of_interest,stadium"
722,ROOFTOP,"136 Main St #1, Acton, MA 01720, USA",ChIJifZElnSR44kRaFDNDWaaqJ8,ANT(INC),42.4612878,-71.455283,1,01720,OK,"establishment,point_of_interest"
723,,,,ANTAB,,,0,,ZERO_RESULTS,
724,ROOFTOP,"62 Kutoyama, 美方郡新温泉町 Mikata District, Hyōgo Prefecture 669-6727, Japan",ChIJK6ZHNYbS_18RQvEpF-wYzU4,ANTAJI,35.596489,134.5758919,1,669-6727,OK,"establishment,place_of_worship,point_of_interest"
725,,,,ANTAKIO,,,0,,ZERO_RESULTS,
726,APPROXIMATE,"Antakya/Hatay, Turkey",ChIJywxPFbfBJRURIFl6To9KMMY,ANTAKYA,36.1968031,36.1612344,1,,OK,"administrative_area_level_2,locality,political"
727,APPROXIMATE,"Antap, Selemadeg, Tabanan Regency, Bali, Indonesia",ChIJ8U95ox8y0i0RDtux7ttZJpE,ANTAP,-8.528067199999999,115.0050783,1,,OK,"administrative_area_level_4,political"
728,,,,ANTAURA,,,0,,ZERO_RESULTS,
729,ROOFTOP,"Yukarı Dudullu Mahallesi, Nurettin Duman Sok. Kızıltoprak Plaza No:34, 34774 Ümraniye/Istanbul - Asia, Turkey",ChIJyYkF8bLIyhQRKn6Q8E8eYyQ,ANTEL,40.9989633,29.1364973,4,34774,OK,"establishment,point_of_interest"
730,APPROXIMATE,"Antelias, Lebanon",ChIJDcR-RGs-HxURLGVc2zigKWQ,ANTELIAS,33.9170533,35.5886809,1,,OK,"locality,political"
731,,,,ANTELIC,,,0,,ZERO_RESULTS,
732,,,,ANTELIK,,,0,,ZERO_RESULTS,
733,ROOFTOP,"1755 S Laflin St, Chicago, IL 60608, USA",ChIJYffqOgctDogRB0eRVaYHKBw,ANTENA,41.857981,-87.663747,1,60608,OK,"art_gallery,establishment,point_of_interest"
734,APPROXIMATE,"Gaziantep, Turkey",ChIJL4zx97TmMRUR0KprETWLLsA,ANTEP,37.065953,37.37811,1,,OK,"locality,political"
735,APPROXIMATE,"Antopaĺ, Belarus",ChIJK2CD_vHUIEcRUGdGVjxPMnM,ANTEPOL,52.2041343,24.7853017,1,,OK,"locality,political"
736,APPROXIMATE,"Antibes, France",ChIJqZFankXVzRIRsJ-X_aUZCAQ,ANTIBE,43.58041799999999,7.125102,1,,OK,"locality,political"
737,APPROXIMATE,"Artichoke, MN 56227, USA",ChIJLzog--IKy1IRrNmQORzASvs,ANTICHOK,45.39913,-96.1575539,1,56227,OK,"locality,political"
738,,,,ANTIGNAME,,,0,,ZERO_RESULTS,
739,APPROXIMATE,"Antigonia 611 00, Greece",ChIJHf62CGrCqRQRXZ18ECnwFD8,ANTIGONIA,41.1288677,22.8771374,1,611 00,OK,"locality,political"
740,APPROXIMATE,"Antili A, Odisha 761016, India",ChIJCzEDWKbdPDoRDzm_dqHoFFw,ANTILIAS,19.1277792,84.14615189999999,1,761016,OK,"locality,political"
741,APPROXIMATE,"Antin, Croatia",ChIJ612fY8jzXEcRkhURcM0E9No,ANTIN,45.38154489999999,18.7509017,2,,OK,"locality,political"
742,APPROXIMATE,"Antioch, CA, USA",ChIJ1aCvlWNXhYARWXWULDxGagU,ANTIOCH,38.0049214,-121.805789,2,,OK,"locality,political"
743,APPROXIMATE,"Antakya, Küçükdalyan Mahallesi, Antakya/Hatay, Turkey",ChIJYUcet0rCJRURcqsbjXqFUZE,ANTIOCHE,36.2022842,36.1613221,1,,OK,"locality,political"
744,APPROXIMATE,"Antakya, Küçükdalyan Mahallesi, Antakya/Hatay, Turkey",ChIJYUcet0rCJRURcqsbjXqFUZE,ANTIOCHEI,36.2022842,36.1613221,1,,OK,"locality,political"
745,APPROXIMATE,"Antakya, Küçükdalyan Mahallesi, Antakya/Hatay, Turkey",ChIJYUcet0rCJRURcqsbjXqFUZE,ANTIOCHIA,36.2022842,36.1613221,1,,OK,"locality,political"
746,ROOFTOP,"Antios, Cahergal Park, Ballyvolane, Cork, Ireland",ChIJL8eTk5iaREgRiATpyXgAHqs,ANTIOS,51.9102409,-8.4512745,1,,OK,premise
747,ROOFTOP,"510 N 1st Ave, Minneapolis, MN 55403, USA",ChIJIYlKypEys1IR4E859kj9WJI,ANTIOTRE,44.9803439,-93.2742275,1,55403,OK,"establishment,point_of_interest"
748,,,,ANTIOURA,,,0,,ZERO_RESULTS,
749,ROOFTOP,"Frydenbergveien 48, 0575 Oslo, Norway",ChIJVeMO5khuQUYRbFi8CXRBZqY,ANTIVA,59.928133,10.789968,2,0575,OK,"establishment,point_of_interest"
750,APPROXIMATE,"Antara, Odisha 756134, India",ChIJa7d8J6IOHDoR_0F4f3rmq_A,ANTOARA,21.173764,86.49207360000001,1,756134,OK,"locality,political"
751,,,,ANTOCHOK,,,0,,ZERO_RESULTS,
752,,,,ANTOKIA,,,0,,ZERO_RESULTS,
753,APPROXIMATE,"Antony, France",ChIJf8cFRhF35kcR0D6LaMOCCwQ,ANTON,48.759255,2.302553,2,,OK,"locality,political"
754,APPROXIMATE,"Anton, TX 79313, USA",ChIJNcmRs_j7_YYRmPbBF7G8ZLo,ANTONA,33.8112013,-102.1637854,1,79313,OK,"locality,political"
755,APPROXIMATE,"Antone, OR 97750, USA",ChIJn8FxAbDtu1QRzAoUcJI86zU,ANTONEA,44.4716669,-119.808889,1,97750,OK,"locality,political"
756,APPROXIMATE,"17-106 Antonowo-Kolonia, Poland",ChIJmcFkRoc7IEcRTUyqtAoSKSk,ANTONOVAZ,52.7214874,23.3325864,1,17-106,OK,"locality,political"
